watchedVideoId,RelatedVideoId,next,homePage,datetime
UrO30-kkfms,nxRHejWJiYo,0,0,"06/11/2020, 15:48:48"
UrO30-kkfms,CWe9Vg6tCR4,0,0,"06/11/2020, 15:48:48"
UrO30-kkfms,2mSr6GgQV2Y,0,0,"06/11/2020, 15:48:48"
UrO30-kkfms,85oC3HWyh1I,0,0,"06/11/2020, 15:48:48"
UrO30-kkfms,SLXbw_439Lc,0,0,"06/11/2020, 15:48:48"
UrO30-kkfms,BGKDN8XaXuY,0,0,"06/11/2020, 15:48:48"
UrO30-kkfms,2pbv6SHxOJs,0,0,"06/11/2020, 15:48:48"
UrO30-kkfms,1inR2b7PS5M,0,0,"06/11/2020, 15:48:48"
UrO30-kkfms,inVi8wlCgiM,0,0,"06/11/2020, 15:48:48"
UrO30-kkfms,HE6h1ae-0SU,0,0,"06/11/2020, 15:48:48"
UrO30-kkfms,eTjTu2R1euI,0,0,"06/11/2020, 15:48:48"
UrO30-kkfms,3leX_qT6GPI,0,0,"06/11/2020, 15:48:49"
UrO30-kkfms,wCvwPKReCcg,0,0,"06/11/2020, 15:48:49"
UrO30-kkfms,MtbH3K2xu0g,0,0,"06/11/2020, 15:48:49"
UrO30-kkfms,Gu8KcLiqruc,0,0,"06/11/2020, 15:48:49"
UrO30-kkfms,Up-70TeBAjI,0,0,"06/11/2020, 15:48:49"
UrO30-kkfms,KTAEzzFM1dI,0,0,"06/11/2020, 15:48:49"
,Bm8Ow1QE8PQ,1,1,"06/11/2020, 16:42:59"
,lwxLQnE4DHE,0,1,"06/11/2020, 16:42:59"
,znsjeiWdu1Q,0,1,"06/11/2020, 16:42:59"
,BLjcQF5TCw4,0,1,"06/11/2020, 16:42:59"
,FOoSvAeFPP4,0,1,"06/11/2020, 16:42:59"
,tkWAkNnumrE,0,1,"06/11/2020, 16:42:59"
,gqDl5N_5_iM,0,1,"06/11/2020, 16:42:59"
,7n9lQExSkls,0,1,"06/11/2020, 16:42:59"
,7n9lQExSkls,0,1,"06/11/2020, 16:42:59"
,Ssh4nncojNY,0,1,"06/11/2020, 16:42:59"
,XJwIxWm8wb4,0,1,"06/11/2020, 16:42:59"
,Ecj_ftNNYYI,0,1,"06/11/2020, 16:42:59"
,3oeNu9ZufV0,0,1,"06/11/2020, 16:42:59"
,XAPMZfGcxIY,0,1,"06/11/2020, 16:42:59"
,bEbkkLmLKk0,0,1,"06/11/2020, 16:42:59"
,YXGQGydNVik,0,1,"06/11/2020, 16:42:59"
,pMYkY_5vYgw,0,1,"06/11/2020, 16:42:59"
,qkBFypLUZJM,0,1,"06/11/2020, 16:42:59"
,S7P2DIRN7Ic,0,1,"06/11/2020, 16:42:59"
,jAOM1C9N_bQ,0,1,"06/11/2020, 16:42:59"
,aefHHOUM_ds,0,1,"06/11/2020, 16:42:59"
,Xjv1sY630Uc,0,1,"06/11/2020, 16:42:59"
,kQTrKrrrbck,0,1,"06/11/2020, 16:42:59"
,cGoGnjjfUAg,0,1,"06/11/2020, 16:42:59"
,CLo8n47A-tI,0,1,"06/11/2020, 16:42:59"
,z7pne_nbkws,0,1,"06/11/2020, 16:42:59"
,YLf829GlsBM,0,1,"06/11/2020, 16:42:59"
,7EhJU6iRMhc,0,1,"06/11/2020, 16:42:59"
,-Gc3Py03Pq0,0,1,"06/11/2020, 16:42:59"
,mvPD6i3KUCk,0,1,"06/11/2020, 16:42:59"
,a12UgLvBLPA,0,1,"06/11/2020, 16:42:59"
,GK9ZtX09qK4,0,1,"06/11/2020, 16:42:59"
Bm8Ow1QE8PQ,cN0CBnpAvqI,1,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,CWe9Vg6tCR4,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,PN5mkRRZeu8&t=123s,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,-72P_EFphSc,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,cnNAuSZ1Sdw,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,EfcrWljnLHw,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,b_XemXQVYjs,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,TJDc7BbqLMU,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,inVi8wlCgiM,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,ifNQRgn2Sb4,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,q0k92wO4yd4,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,CfgfSz3hgog,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,lLLvxhOPdik,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,FsL5_FAy9sw,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,5D56Ra8-FS8,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,eHiH1NytwjM,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,bSJqfkCNVGQ,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,ENc9DYFdJNw&t=2s,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,ZNcaZvBgMSk,0,0,"06/11/2020, 16:43:03"
Bm8Ow1QE8PQ,Yym5xcpnA4E,0,0,"06/11/2020, 16:43:03"
cN0CBnpAvqI,ZLwCl3-3yJY,1,0,"06/11/2020, 16:43:17"
cN0CBnpAvqI,CWe9Vg6tCR4,0,0,"06/11/2020, 16:43:17"
cN0CBnpAvqI,a7U_sXC7gKI,0,0,"06/11/2020, 16:43:17"
cN0CBnpAvqI,-72P_EFphSc,0,0,"06/11/2020, 16:43:17"
cN0CBnpAvqI,TJDc7BbqLMU,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,5a6Ia2b6urk,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,cnNAuSZ1Sdw,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,YjRNk9W1swg,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,CZDFuBBq1wI,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,uuBsxtuq_W0,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,xbyZZn-cLIc,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,7Fuf7yG4U5I,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,py6o5u6QHhs,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,inVi8wlCgiM,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,FXtcIk0d3GQ,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,93KZfojHPog,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,jlzLEXO90A4,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,KxsTddOh61g,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,lJ6udkwoMZ4,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,l83UQkd6Wgs,0,0,"06/11/2020, 16:43:18"
cN0CBnpAvqI,UUOf5ol7tMk,1,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,CWe9Vg6tCR4,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,a7U_sXC7gKI,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,CwzjlmBLfrQ,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,joYkBRA25sg,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,4aCTqEg5Ygc,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,CZDFuBBq1wI,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,tAPAiVTBwu0,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,cnNAuSZ1Sdw,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,ZflUUZSvMcw,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,-T4wFlxfQcQ,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,FXtcIk0d3GQ,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,py6o5u6QHhs,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,zVPew5Fy2e0,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,Y1NaA4AevUc,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,tXkSrHmZSjE,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,mEYuiLgXQ1k,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,XJwIxWm8wb4,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,G1VvHZ25j_k,0,0,"06/11/2020, 16:43:32"
cN0CBnpAvqI,sIO6GBZfCtw,0,0,"06/11/2020, 16:43:32"
,S7P2DIRN7Ic,1,1,"06/11/2020, 16:49:43"
,TCqf3rgPiQM,0,1,"06/11/2020, 16:49:43"
,z7pne_nbkws,0,1,"06/11/2020, 16:49:43"
,_rwXsgSwSMA,0,1,"06/11/2020, 16:49:43"
,rzjGz20WUyM,0,1,"06/11/2020, 16:49:43"
,kulA1O5ykBA,0,1,"06/11/2020, 16:49:43"
,H2drZLBevTA,0,1,"06/11/2020, 16:49:43"
,7n9lQExSkls,0,1,"06/11/2020, 16:49:43"
,7n9lQExSkls,0,1,"06/11/2020, 16:49:43"
,Ssh4nncojNY,0,1,"06/11/2020, 16:49:43"
,XJwIxWm8wb4,0,1,"06/11/2020, 16:49:43"
,Ecj_ftNNYYI,0,1,"06/11/2020, 16:49:43"
,3oeNu9ZufV0,0,1,"06/11/2020, 16:49:43"
,XAPMZfGcxIY,0,1,"06/11/2020, 16:49:43"
,bEbkkLmLKk0,0,1,"06/11/2020, 16:49:43"
,YXGQGydNVik,0,1,"06/11/2020, 16:49:43"
,CLo8n47A-tI,0,1,"06/11/2020, 16:49:43"
,cIsn8s8B7g8,0,1,"06/11/2020, 16:49:43"
,z4zxx-RZd64,0,1,"06/11/2020, 16:49:43"
,xqeurAQfKsM,0,1,"06/11/2020, 16:49:43"
,GK9ZtX09qK4,0,1,"06/11/2020, 16:49:43"
,YLf829GlsBM,0,1,"06/11/2020, 16:49:43"
,MgnlbDVuPdg,0,1,"06/11/2020, 16:49:43"
,FUtOaczGmUY,0,1,"06/11/2020, 16:49:43"
,ykv2SJt9glA,0,1,"06/11/2020, 16:49:43"
,kQTrKrrrbck,0,1,"06/11/2020, 16:49:43"
,BKdmTRUK6Uo,0,1,"06/11/2020, 16:49:43"
,qkBFypLUZJM,0,1,"06/11/2020, 16:49:43"
,yiKFYTFJ_kw,0,1,"06/11/2020, 16:49:43"
,KiAu0Mkse2U,0,1,"06/11/2020, 16:49:43"
,BKtwV0osvqk,0,1,"06/11/2020, 16:49:43"
,upcnQTfeKqs,0,1,"06/11/2020, 16:49:43"
S7P2DIRN7Ic,a7U_sXC7gKI,1,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,CWe9Vg6tCR4,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,7tu15CD6qT0,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,joYkBRA25sg,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,RgeDF9_gQCM,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,CZDFuBBq1wI,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,l83UQkd6Wgs,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,FXtcIk0d3GQ,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,Bsi_7VeP8u0,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,b_XemXQVYjs,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,WckYnQCZ1qs,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,r5ZUpCAgLHA,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,sIO6GBZfCtw,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,PfjhziK1pkQ,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,_ZXmuxFD2pc,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,7Fuf7yG4U5I,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,l-NXtoaEsag,0,0,"06/11/2020, 16:49:47"
S7P2DIRN7Ic,MoGuH3JbMPw&t=51s,0,0,"06/11/2020, 16:49:48"
S7P2DIRN7Ic,bjbo0h8SmwI&t=95s,0,0,"06/11/2020, 16:49:48"
S7P2DIRN7Ic,tqo3_qRsJMQ,0,0,"06/11/2020, 16:49:48"
,EIVfzbshxxY,1,1,"06/11/2020, 16:51:30"
,GK9ZtX09qK4,0,1,"06/11/2020, 16:51:30"
,md-KrR0Dj_w,0,1,"06/11/2020, 16:51:30"
,E7R-OGH9ZRM,0,1,"06/11/2020, 16:51:30"
,cGoGnjjfUAg,0,1,"06/11/2020, 16:51:30"
,CLo8n47A-tI,0,1,"06/11/2020, 16:51:30"
,6BSrxdnaPWM,0,1,"06/11/2020, 16:51:30"
,7n9lQExSkls,0,1,"06/11/2020, 16:51:30"
,7n9lQExSkls,0,1,"06/11/2020, 16:51:30"
,Ssh4nncojNY,0,1,"06/11/2020, 16:51:30"
,XJwIxWm8wb4,0,1,"06/11/2020, 16:51:30"
,Ecj_ftNNYYI,0,1,"06/11/2020, 16:51:30"
,58d79vPdXTE,0,1,"06/11/2020, 16:51:30"
,XAPMZfGcxIY,0,1,"06/11/2020, 16:51:30"
,bEbkkLmLKk0,0,1,"06/11/2020, 16:51:30"
,YXGQGydNVik,0,1,"06/11/2020, 16:51:30"
,yRM-b89u8yI,0,1,"06/11/2020, 16:51:30"
,mvPD6i3KUCk,0,1,"06/11/2020, 16:51:30"
,WGRnhBmHYN0,0,1,"06/11/2020, 16:51:30"
,SHZ1l8tUqcQ,0,1,"06/11/2020, 16:51:30"
,XULUBg_ZcAU,0,1,"06/11/2020, 16:51:30"
,fglfzmbkgxM,0,1,"06/11/2020, 16:51:30"
,HPCl5R__vk4,0,1,"06/11/2020, 16:51:30"
,U-uLfBQ6_WI,0,1,"06/11/2020, 16:51:30"
,_JNeiGbAgL4,0,1,"06/11/2020, 16:51:30"
,ykv2SJt9glA,0,1,"06/11/2020, 16:51:30"
,BKdmTRUK6Uo,0,1,"06/11/2020, 16:51:30"
,qkBFypLUZJM,0,1,"06/11/2020, 16:51:30"
,kQTrKrrrbck,0,1,"06/11/2020, 16:51:30"
,MgnlbDVuPdg,0,1,"06/11/2020, 16:51:30"
,-T4wFlxfQcQ,0,1,"06/11/2020, 16:51:30"
,Lf3rTu68CBo,0,1,"06/11/2020, 16:51:30"
EIVfzbshxxY,a7U_sXC7gKI,1,0,"06/11/2020, 16:51:34"
EIVfzbshxxY,CWe9Vg6tCR4,0,0,"06/11/2020, 16:51:34"
EIVfzbshxxY,e8pTSqeJluQ,0,0,"06/11/2020, 16:51:34"
EIVfzbshxxY,qcblzukoJqA,0,0,"06/11/2020, 16:51:34"
EIVfzbshxxY,TJDc7BbqLMU,0,0,"06/11/2020, 16:51:34"
EIVfzbshxxY,zB0xNrsEIqU,0,0,"06/11/2020, 16:51:34"
EIVfzbshxxY,eAYOjmdyr_U,0,0,"06/11/2020, 16:51:34"
EIVfzbshxxY,i_wnFX5WPv4,0,0,"06/11/2020, 16:51:34"
EIVfzbshxxY,myK9a8Ut26k,0,0,"06/11/2020, 16:51:34"
EIVfzbshxxY,bSJqfkCNVGQ,0,0,"06/11/2020, 16:51:34"
EIVfzbshxxY,b_XemXQVYjs,0,0,"06/11/2020, 16:51:34"
EIVfzbshxxY,48iUR4JxcpY,0,0,"06/11/2020, 16:51:34"
EIVfzbshxxY,2jQmYCtBYwM,0,0,"06/11/2020, 16:51:34"
EIVfzbshxxY,5bvl0nU9uFQ,0,0,"06/11/2020, 16:51:34"
EIVfzbshxxY,r5ZUpCAgLHA,0,0,"06/11/2020, 16:51:35"
EIVfzbshxxY,sNwh3yF7FCQ,0,0,"06/11/2020, 16:51:35"
EIVfzbshxxY,kYZcLajDv6A,0,0,"06/11/2020, 16:51:35"
EIVfzbshxxY,avlOGya53IU,0,0,"06/11/2020, 16:51:35"
EIVfzbshxxY,0H2YaI4XoLk,0,0,"06/11/2020, 16:51:35"
EIVfzbshxxY,_ZXmuxFD2pc,0,0,"06/11/2020, 16:51:35"
a7U_sXC7gKI,eTjTu2R1euI,1,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,yHdIcqI7wG4,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,CWe9Vg6tCR4,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,mOqH7v7jchk,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,kYZcLajDv6A,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,Oa3WnFFyfvs,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,XJwIxWm8wb4,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,-FIpDZDKD8I,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,RbGpUemSXAA&t=17s,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,NNO3ardMcc0&t=10s,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,olM_PGpTnY0,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,UbLdAbv5g6U,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,W2UAnJuDL0A,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,cSOhwIOARWg,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,b_XemXQVYjs,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,TCqf3rgPiQM,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,zPUmcFSBD_I,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,MnJ0Uz2o2ko,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,GR7z65Gw1so,0,0,"06/11/2020, 16:51:49"
a7U_sXC7gKI,3kwlmbEAMzE,0,0,"06/11/2020, 16:51:49"
eTjTu2R1euI,3sgQdgMTGxk,1,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,eTjTu2R1euI&list=RDeTjTu2R1euI&start_radio=1,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,CWe9Vg6tCR4,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,pKRzfdIJUZE,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,2LTKzsu88dw,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,BGKDN8XaXuY,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,cU7GcWWqSDI,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,3leX_qT6GPI,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,pHzwK8VRTns,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,wCvwPKReCcg,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,VN8g09opZwk,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,6Ak2yvf7t3E,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,qkBFypLUZJM,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,PbsUIY1iWzw,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,Pu8JO56fwt8,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,S01fLiD2h5w,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,ymU5yMMFEeo,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,bJyVQjrxClE,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,ApiRetIRDeo,0,0,"06/11/2020, 16:52:03"
eTjTu2R1euI,KTAEzzFM1dI,0,0,"06/11/2020, 16:52:03"
3sgQdgMTGxk,S01fLiD2h5w,1,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,CWe9Vg6tCR4,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,5D5DgQi2oqA,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,ZYA-p6rHy8o,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,3leX_qT6GPI,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,qkBFypLUZJM,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,9-Hur2aowlA,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,RD3KVqyxu7E,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,BGKDN8XaXuY,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,KTAEzzFM1dI,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,0A4XscQ2OpM,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,fK0oQYOf6VA,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,eollizcRpgQ,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,MMRVbhbIkjk,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,wCvwPKReCcg,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,bJyVQjrxClE,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,XJwIxWm8wb4,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,yeKoILKwalI,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,usO_6-RuCrg,0,0,"06/11/2020, 16:52:17"
3sgQdgMTGxk,mOqH7v7jchk,0,0,"06/11/2020, 16:52:18"
S01fLiD2h5w,RexUMFClaTQ,1,0,"06/11/2020, 16:52:31"
S01fLiD2h5w,S01fLiD2h5w&list=RDCMUCKIL_OsNIO4YYOI9cPFsoWw&start_radio=1,0,0,"06/11/2020, 16:52:31"
S01fLiD2h5w,CWe9Vg6tCR4,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,mLvvep81Lpc,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,NSqBh2AcYNM,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,kYZcLajDv6A,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,tqo3_qRsJMQ,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,TTcRDOlA8Uw,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,l-NXtoaEsag,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,inVi8wlCgiM,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,nhHIbwZ1Jmw,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,BGKDN8XaXuY,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,2pbv6SHxOJs,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,N5c7IUJsBXY,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,w46bWxS9IjY,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,3leX_qT6GPI,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,yfsKKLHGwy4,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,a8IGDMrohnY,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,-p2zVaVOUo8,0,0,"06/11/2020, 16:52:32"
S01fLiD2h5w,2liJVO8nxv4,0,0,"06/11/2020, 16:52:32"
RexUMFClaTQ,yeKoILKwalI,1,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,RexUMFClaTQ&list=RDRexUMFClaTQ&start_radio=1,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,CWe9Vg6tCR4,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,32Uo1ffuJUE,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,Pu8JO56fwt8,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,inVi8wlCgiM,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,BGKDN8XaXuY,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,3leX_qT6GPI,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,wCvwPKReCcg,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,RD3KVqyxu7E,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,meI2tyZ1m84,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,5Gww3bczK28,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,HU1S76fx-ZM,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,2liJVO8nxv4,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,rTOKUfcDVQQ,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,eMbl43kxDN0,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,fK0oQYOf6VA,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,X2pWP1IdfIk,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,KTAEzzFM1dI,0,0,"06/11/2020, 16:52:46"
RexUMFClaTQ,4lmEdjRK1hM,0,0,"06/11/2020, 16:52:46"
yeKoILKwalI,qkBFypLUZJM,1,0,"06/11/2020, 16:53:00"
yeKoILKwalI,yeKoILKwalI&list=RDyeKoILKwalI&start_radio=1,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,TJDc7BbqLMU,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,-p2zVaVOUo8,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,2LTKzsu88dw,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,CWe9Vg6tCR4,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,1inR2b7PS5M,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,h8j-6eSVOKI,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,1ceL1uqrWE0,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,3leX_qT6GPI,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,2liJVO8nxv4,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,mOqH7v7jchk,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,je55oVF3fP4,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,Yym5xcpnA4E,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,W8ffy3pS1VA,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,lGNQzxzv6KA,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,nlYqgcbF5bc,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,TTcRDOlA8Uw,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,8FVo28Vir0Q,0,0,"06/11/2020, 16:53:00"
yeKoILKwalI,TKlqlC5-eNA,0,0,"06/11/2020, 16:53:00"
qkBFypLUZJM,oxnT0419daY,1,0,"06/11/2020, 16:53:14"
qkBFypLUZJM,qkBFypLUZJM&list=RDqkBFypLUZJM&start_radio=1,0,0,"06/11/2020, 16:53:14"
qkBFypLUZJM,w46bWxS9IjY,0,0,"06/11/2020, 16:53:14"
qkBFypLUZJM,GaB9F3R9cIY,0,0,"06/11/2020, 16:53:14"
qkBFypLUZJM,CWe9Vg6tCR4,0,0,"06/11/2020, 16:53:14"
qkBFypLUZJM,5D5DgQi2oqA,0,0,"06/11/2020, 16:53:14"
qkBFypLUZJM,3leX_qT6GPI,0,0,"06/11/2020, 16:53:15"
qkBFypLUZJM,mOqH7v7jchk,0,0,"06/11/2020, 16:53:15"
qkBFypLUZJM,SmH2ZZy0dUI,0,0,"06/11/2020, 16:53:15"
